(interacting with it) Heliospheric_current_sheet.txt 1
(the sun s) Heliospheric_current_sheet.txt 1
(m the thickness) Heliospheric_current_sheet.txt 1
(variations from an) Heliospheric_current_sheet.txt 1
(by the magnetohydrodynamic) Heliospheric_current_sheet.txt 1
(1970s by schatten) Heliospheric_current_sheet.txt 1
(field from a) Heliospheric_current_sheet.txt 1
(model first developed) Heliospheric_current_sheet.txt 1
(so that magnetic) Heliospheric_current_sheet.txt 1
(t the magnetic) Heliospheric_current_sheet.txt 1
(largely emanates from) Heliospheric_current_sheet.txt 1
(underlying magnetic field) Heliospheric_current_sheet.txt 1
(directed inward as) Heliospheric_current_sheet.txt 1
(cycle magnetic field) Heliospheric_current_sheet.txt 1
(take on an) Heliospheric_current_sheet.txt 1
(from the flow) Heliospheric_current_sheet.txt 1
(field had been) Heliospheric_current_sheet.txt 1
(higher order multipole) Heliospheric_current_sheet.txt 1
(a/km history edit) Heliospheric_current_sheet.txt 1
(rotates its magnetic) Heliospheric_current_sheet.txt 1
(magnetic field on) Heliospheric_current_sheet.txt 2
(the sun rotates) Heliospheric_current_sheet.txt 1
(causes a drag) Heliospheric_current_sheet.txt 1
(unlike the familiar) Heliospheric_current_sheet.txt 1
(with it near) Heliospheric_current_sheet.txt 1
(space unlike the) Heliospheric_current_sheet.txt 1
(spiral shape the) Heliospheric_current_sheet.txt 1
(in the plane) Heliospheric_current_sheet.txt 1
(magnetic field edit) Heliospheric_current_sheet.txt 1
(magnetic field lines) Heliospheric_current_sheet.txt 1
(called the garden) Heliospheric_current_sheet.txt 1
(circuit is on) Heliospheric_current_sheet.txt 1
(field was divided) Heliospheric_current_sheet.txt 1
(and per carlqvist) Heliospheric_current_sheet.txt 1
(poloidal pointed from) Heliospheric_current_sheet.txt 1
(the suns magnetic) Heliospheric_current_sheet.txt 3
(ballerina spiral shape) Heliospheric_current_sheet.txt 1
(suns poles rotate) Heliospheric_current_sheet.txt 1
(amperes the maximum) Heliospheric_current_sheet.txt 1
(the interplanetary medium) Heliospheric_current_sheet.txt 2
(magnetic field of) Heliospheric_current_sheet.txt 1
(hence largely emanates) Heliospheric_current_sheet.txt 1
(part of the) Heliospheric_current_sheet.txt 1
(sheet is because) Heliospheric_current_sheet.txt 1
(extends through the) Heliospheric_current_sheet.txt 1
(the interplanetary magnetic) Heliospheric_current_sheet.txt 1
(than poloidal pointed) Heliospheric_current_sheet.txt 1
(down while it) Heliospheric_current_sheet.txt 1
(throughout the suns) Heliospheric_current_sheet.txt 1
(of its associated) Heliospheric_current_sheet.txt 1
(magnetic dipole the) Heliospheric_current_sheet.txt 1
(from a bar) Heliospheric_current_sheet.txt 1
(solar system the) Heliospheric_current_sheet.txt 2
(regions the radial) Heliospheric_current_sheet.txt 1
(is named after) Heliospheric_current_sheet.txt 1
(a 27-day rotation) Heliospheric_current_sheet.txt 1
(the solar system) Heliospheric_current_sheet.txt 4
(radial circuit being) Heliospheric_current_sheet.txt 1
(solar rotation axis) Heliospheric_current_sheet.txt 1
(tilt angle to) Heliospheric_current_sheet.txt 1
(actual magnetic field) Heliospheric_current_sheet.txt 1
(multipole components so) Heliospheric_current_sheet.txt 1
(sheet is about) Heliospheric_current_sheet.txt 1
(100 times greater) Heliospheric_current_sheet.txt 1
(aligned with the) Heliospheric_current_sheet.txt 1
(jet and take) Heliospheric_current_sheet.txt 1
(estimated galactic current) Heliospheric_current_sheet.txt 1
(for the differential) Heliospheric_current_sheet.txt 1
(rotation in which) Heliospheric_current_sheet.txt 1
(spiral pattern in) Heliospheric_current_sheet.txt 1
(orbit the heliospheric) Heliospheric_current_sheet.txt 1
(current edit the) Heliospheric_current_sheet.txt 1
(weaker at a) Heliospheric_current_sheet.txt 1
(alfvn based on) Heliospheric_current_sheet.txt 1
(electric currents the) Heliospheric_current_sheet.txt 1
(wind changes the) Heliospheric_current_sheet.txt 1
(on the structure) Heliospheric_current_sheet.txt 1
(the familiar shape) Heliospheric_current_sheet.txt 1
(the order of) Heliospheric_current_sheet.txt 3
(lines are tied) Heliospheric_current_sheet.txt 1
(in the jet) Heliospheric_current_sheet.txt 1
(of the field) Heliospheric_current_sheet.txt 4
(work he predicted) Heliospheric_current_sheet.txt 1
(suns extended field) Heliospheric_current_sheet.txt 1
(wind is tied) Heliospheric_current_sheet.txt 1
(in the interplanetary) Heliospheric_current_sheet.txt 1
(it is likened) Heliospheric_current_sheet.txt 1
(the field causes) Heliospheric_current_sheet.txt 1
(axis tilt angle) Heliospheric_current_sheet.txt 1
(dipole axis tilt) Heliospheric_current_sheet.txt 1
(is also sometimes) Heliospheric_current_sheet.txt 1
(from a particular) Heliospheric_current_sheet.txt 1
(the sun at) Heliospheric_current_sheet.txt 1
(maximum current density) Heliospheric_current_sheet.txt 1
(the plasma in) Heliospheric_current_sheet.txt 1
(and the resulting) Heliospheric_current_sheet.txt 1
(a particular feature) Heliospheric_current_sheet.txt 1
(spiral as it) Heliospheric_current_sheet.txt 1
(field unlike the) Heliospheric_current_sheet.txt 1
(a uniform rate) Heliospheric_current_sheet.txt 1
(the field every) Heliospheric_current_sheet.txt 1
(noted earlier by) Heliospheric_current_sheet.txt 1
(of the order) Heliospheric_current_sheet.txt 1
(moves up and) Heliospheric_current_sheet.txt 1
(solar system where) Heliospheric_current_sheet.txt 1
(of the earth) Heliospheric_current_sheet.txt 1
(the maximum current) Heliospheric_current_sheet.txt 1
(radial current in) Heliospheric_current_sheet.txt 1
(hannes alfvn based) Heliospheric_current_sheet.txt 1
(order of 10) Heliospheric_current_sheet.txt 1
(in the heliosphere) Heliospheric_current_sheet.txt 1
(counterpart of the) Heliospheric_current_sheet.txt 1
(is guided by) Heliospheric_current_sheet.txt 1
(sheet parkers spiral) Heliospheric_current_sheet.txt 1
(spiral as the) Heliospheric_current_sheet.txt 1
(interplanetary magnetic field) Heliospheric_current_sheet.txt 1
(spiral shape of) Heliospheric_current_sheet.txt 2
(earths magnetosphere interacting) Heliospheric_current_sheet.txt 1
(the radial circuit) Heliospheric_current_sheet.txt 1
(alfvn and per) Heliospheric_current_sheet.txt 1
(were a magnetic) Heliospheric_current_sheet.txt 1
(electrical current flows) Heliospheric_current_sheet.txt 1
(within the solar) Heliospheric_current_sheet.txt 1
(field and hence) Heliospheric_current_sheet.txt 1
(sometimes called the) Heliospheric_current_sheet.txt 1
(spiral-shaped magnetic field) Heliospheric_current_sheet.txt 1
(10 teslas if) Heliospheric_current_sheet.txt 1
(alternating the polarity) Heliospheric_current_sheet.txt 1
(and hence largely) Heliospheric_current_sheet.txt 1
(the jet and) Heliospheric_current_sheet.txt 1
(electric current forms) Heliospheric_current_sheet.txt 1
(the influence of) Heliospheric_current_sheet.txt 2
(circuit being closed) Heliospheric_current_sheet.txt 1
(he predicted the) Heliospheric_current_sheet.txt 1
(an estimated galactic) Heliospheric_current_sheet.txt 1
(regions of the) Heliospheric_current_sheet.txt 1
(of a galactic) Heliospheric_current_sheet.txt 1
(rotation axis and) Heliospheric_current_sheet.txt 1
(bar magnet the) Heliospheric_current_sheet.txt 1
(garden hose effect) Heliospheric_current_sheet.txt 1
(by john m) Heliospheric_current_sheet.txt 1
(a bar magnet) Heliospheric_current_sheet.txt 2
(wind a small) Heliospheric_current_sheet.txt 1
(magnetosphere interacting with) Heliospheric_current_sheet.txt 1
(spiral magnetic field) Heliospheric_current_sheet.txt 1
(about 10 teslas) Heliospheric_current_sheet.txt 2
(parker spiral shape) Heliospheric_current_sheet.txt 1
(density in the) Heliospheric_current_sheet.txt 1
(uniform rate but) Heliospheric_current_sheet.txt 1
(shape edit the) Heliospheric_current_sheet.txt 1
(is because of) Heliospheric_current_sheet.txt 1
(differential solar rotation) Heliospheric_current_sheet.txt 1
(bar magnet or) Heliospheric_current_sheet.txt 1
(a 35-day rotation) Heliospheric_current_sheet.txt 1
(field lines are) Heliospheric_current_sheet.txt 1
(electric current in) Heliospheric_current_sheet.txt 2
(magnet the suns) Heliospheric_current_sheet.txt 1
(the cube of) Heliospheric_current_sheet.txt 1
(named after eugene) Heliospheric_current_sheet.txt 1
(the distance resulting) Heliospheric_current_sheet.txt 1
(the radial current) Heliospheric_current_sheet.txt 1
(and down while) Heliospheric_current_sheet.txt 1
(solar wind and) Heliospheric_current_sheet.txt 1
(10 to 10) Heliospheric_current_sheet.txt 1
(represents the solar) Heliospheric_current_sheet.txt 1
(at a million) Heliospheric_current_sheet.txt 1
(equator of the) Heliospheric_current_sheet.txt 1
(the structure of) Heliospheric_current_sheet.txt 1
(thickness of the) Heliospheric_current_sheet.txt 1
(extends throughout the) Heliospheric_current_sheet.txt 1
(characteristics edit ballerinas) Heliospheric_current_sheet.txt 1
(a/m 10 a/km) Heliospheric_current_sheet.txt 1
(solar system this) Heliospheric_current_sheet.txt 1
(shape has sometimes) Heliospheric_current_sheet.txt 1
(million amperes the) Heliospheric_current_sheet.txt 1
(solar wind is) Heliospheric_current_sheet.txt 2
(flow in the) Heliospheric_current_sheet.txt 1
(pointed outward or) Heliospheric_current_sheet.txt 1
(field every solar) Heliospheric_current_sheet.txt 1
(forms part of) Heliospheric_current_sheet.txt 1
(magnetic field changes) Heliospheric_current_sheet.txt 1
(induced spiral shape) Heliospheric_current_sheet.txt 1
(nature of the) Heliospheric_current_sheet.txt 1
(m wilcox and) Heliospheric_current_sheet.txt 1
(up and down) Heliospheric_current_sheet.txt 1
(the solar magnetic) Heliospheric_current_sheet.txt 1
(the field were) Heliospheric_current_sheet.txt 1
(solar wind changes) Heliospheric_current_sheet.txt 1
(may be responsible) Heliospheric_current_sheet.txt 1
(10 teslas at) Heliospheric_current_sheet.txt 1
(amperes as a) Heliospheric_current_sheet.txt 1
(references edit external) Heliospheric_current_sheet.txt 1
(spiral by the) Heliospheric_current_sheet.txt 1
(a sprinkler the) Heliospheric_current_sheet.txt 1
(the strength of) Heliospheric_current_sheet.txt 1
(a form of) Heliospheric_current_sheet.txt 1
(thousand times weaker) Heliospheric_current_sheet.txt 1
(suns magnetic field) Heliospheric_current_sheet.txt 3
(the suns equatorial) Heliospheric_current_sheet.txt 1
(the earth due) Heliospheric_current_sheet.txt 1
(with a period) Heliospheric_current_sheet.txt 1
(plane in the) Heliospheric_current_sheet.txt 1
(during solar maximum) Heliospheric_current_sheet.txt 1
(and variations from) Heliospheric_current_sheet.txt 1
(rotation making a) Heliospheric_current_sheet.txt 1
(solar wind travels) Heliospheric_current_sheet.txt 1
(in a bar) Heliospheric_current_sheet.txt 1
(the birkeland currents) Heliospheric_current_sheet.txt 1
(amperes that might) Heliospheric_current_sheet.txt 1
(of 510 t) Heliospheric_current_sheet.txt 1
(spins the stream) Heliospheric_current_sheet.txt 1
(which time the) Heliospheric_current_sheet.txt 1
(or radial pointed) Heliospheric_current_sheet.txt 1
(sheet wikipedia heliospheric) Heliospheric_current_sheet.txt 1
(is likened to) Heliospheric_current_sheet.txt 1
(galactic current sheet) Heliospheric_current_sheet.txt 1
(entire magnetic field) Heliospheric_current_sheet.txt 1
(field by mhd) Heliospheric_current_sheet.txt 1
(based on the) Heliospheric_current_sheet.txt 1
(on the interplanetary) Heliospheric_current_sheet.txt 1
(1950s the spiral) Heliospheric_current_sheet.txt 1
(the equator about) Heliospheric_current_sheet.txt 1
(as it extends) Heliospheric_current_sheet.txt 1
(that the actual) Heliospheric_current_sheet.txt 1
(with nozzle that) Heliospheric_current_sheet.txt 1
(shape of the) Heliospheric_current_sheet.txt 5
(of about 25) Heliospheric_current_sheet.txt 1
(of solar wind) Heliospheric_current_sheet.txt 1
(because it is) Heliospheric_current_sheet.txt 1
(as in a) Heliospheric_current_sheet.txt 1
(many of its) Heliospheric_current_sheet.txt 1
(as a comparison) Heliospheric_current_sheet.txt 1
(influence of this) Heliospheric_current_sheet.txt 1
(as the sun) Heliospheric_current_sheet.txt 1
(of the galaxy) Heliospheric_current_sheet.txt 1
(sun the magnetic) Heliospheric_current_sheet.txt 2
(warps into a) Heliospheric_current_sheet.txt 1
(angle to the) Heliospheric_current_sheet.txt 1
(inward as well) Heliospheric_current_sheet.txt 1
(has been likened) Heliospheric_current_sheet.txt 1
(equator about a) Heliospheric_current_sheet.txt 1
(sheet with an) Heliospheric_current_sheet.txt 1
(of the heliospheric) Heliospheric_current_sheet.txt 3
(solar rotation making) Heliospheric_current_sheet.txt 1
(decrease with the) Heliospheric_current_sheet.txt 1
(wind creates the) Heliospheric_current_sheet.txt 1
(the sun with) Heliospheric_current_sheet.txt 1
(is about 10) Heliospheric_current_sheet.txt 1
(plasma in the) Heliospheric_current_sheet.txt 1
(been likened to) Heliospheric_current_sheet.txt 1
(order of 310) Heliospheric_current_sheet.txt 1
(the poles due) Heliospheric_current_sheet.txt 1
(10 a/m 10) Heliospheric_current_sheet.txt 1
(field is twisted) Heliospheric_current_sheet.txt 1
(the solar rotation) Heliospheric_current_sheet.txt 2
(small electrical current) Heliospheric_current_sheet.txt 1
(interplanetary medium solar) Heliospheric_current_sheet.txt 2
(to the solar) Heliospheric_current_sheet.txt 1
(of 10 to) Heliospheric_current_sheet.txt 1
(an arithmetic spiral) Heliospheric_current_sheet.txt 2
(sheet a mathematical) Heliospheric_current_sheet.txt 1
(speculate on the) Heliospheric_current_sheet.txt 1
(of the skirt) Heliospheric_current_sheet.txt 1
(if the sun) Heliospheric_current_sheet.txt 1
(its magnetic field) Heliospheric_current_sheet.txt 1
(ballerinas skirt the) Heliospheric_current_sheet.txt 1
(the suns poles) Heliospheric_current_sheet.txt 1
(parker s work) Heliospheric_current_sheet.txt 1
(travels outward from) Heliospheric_current_sheet.txt 1
(galaxy see also) Heliospheric_current_sheet.txt 1
(to a lawn) Heliospheric_current_sheet.txt 1
(orbit of the) Heliospheric_current_sheet.txt 1
(wavy spiral shape) Heliospheric_current_sheet.txt 1
(feature on the) Heliospheric_current_sheet.txt 1
(structure of comet) Heliospheric_current_sheet.txt 1
(flow of the) Heliospheric_current_sheet.txt 1
(but an individual) Heliospheric_current_sheet.txt 1
(ballerinas skirt shape) Heliospheric_current_sheet.txt 1
(likened to a) Heliospheric_current_sheet.txt 2
(results from the) Heliospheric_current_sheet.txt 1
(comparison with other) Heliospheric_current_sheet.txt 1
(27-day rotation period) Heliospheric_current_sheet.txt 1
(in space unlike) Heliospheric_current_sheet.txt 1
(phenomena in the) Heliospheric_current_sheet.txt 1
(the equator of) Heliospheric_current_sheet.txt 1
(near the surface) Heliospheric_current_sheet.txt 1
(their finding in) Heliospheric_current_sheet.txt 1
