(telescope objectives adapted) Long_focus_lens.txt 1
(is a camera) Long_focus_lens.txt 1
(since telescopes almost) Long_focus_lens.txt 1
(appear the same) Long_focus_lens.txt 1
(group known as) Long_focus_lens.txt 1
(the type of) Long_focus_lens.txt 1
(edit effect of) Long_focus_lens.txt 1
(camera lens is) Long_focus_lens.txt 1
(the other with) Long_focus_lens.txt 1
(this effect to) Long_focus_lens.txt 1
(long-focus-lens shot appears) Long_focus_lens.txt 1
(lens will show) Long_focus_lens.txt 1
(adjustment the 1.25) Long_focus_lens.txt 1
(exposure is done) Long_focus_lens.txt 1
(in an image) Long_focus_lens.txt 1
(shot appears to) Long_focus_lens.txt 1
(produce a large) Long_focus_lens.txt 1
(technique where the) Long_focus_lens.txt 1
(digiscoping see also) Long_focus_lens.txt 1
(increasing as longer) Long_focus_lens.txt 1
(has a focal) Long_focus_lens.txt 1
(a t-mount adapter) Long_focus_lens.txt 1
(on the film) Long_focus_lens.txt 1
(focal length the) Long_focus_lens.txt 1
(background in an) Long_focus_lens.txt 1
(of perspective distortion) Long_focus_lens.txt 1
(same place the) Long_focus_lens.txt 1
(long-focus lens is) Long_focus_lens.txt 3
(incorporate a special) Long_focus_lens.txt 1
(objects appear the) Long_focus_lens.txt 1
(length the other) Long_focus_lens.txt 1
(500 mm long-focus) Long_focus_lens.txt 1
(lens is a) Long_focus_lens.txt 1
(telescope as a) Long_focus_lens.txt 1
(of the so-called) Long_focus_lens.txt 1
(not the same) Long_focus_lens.txt 1
(used with a) Long_focus_lens.txt 1
(subject in a) Long_focus_lens.txt 1
(been captured using) Long_focus_lens.txt 1
(nature photography surveillance) Long_focus_lens.txt 1
(remains the same) Long_focus_lens.txt 1
(wide angle lens) Long_focus_lens.txt 1
(or sensor that) Long_focus_lens.txt 1
(the distance between) Long_focus_lens.txt 2
(lenses also make) Long_focus_lens.txt 1
(to separate it) Long_focus_lens.txt 1
(lens and the) Long_focus_lens.txt 1
(are not corrected) Long_focus_lens.txt 1
(blur the background) Long_focus_lens.txt 1
(of photography in) Long_focus_lens.txt 1
(standard 1.25 inch) Long_focus_lens.txt 1
(directly through the) Long_focus_lens.txt 1
(and the shorter) Long_focus_lens.txt 1
(as longer focal) Long_focus_lens.txt 1
